patric_id,classification,product,antibiotics,feature_id,gene,genome_id,refseq_locus_tag,source,evidence,query_coverage
fig|562.7665.peg.1915,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7665.CYEY01000009.CDS.39345.39992.rev,acrR,562.7665,ERS139260_01869,PATRIC,K-mer Search,
fig|562.7666.peg.3703,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7666.CYDT01000020.CDS.58225.58374.fwd,ybhT,562.7666,ERS139225_03628,PATRIC,K-mer Search,
fig|562.7666.peg.2272,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.7666.CYDT01000009.CDS.65638.67386.rev,msbA,562.7666,ERS139225_02223,CARD,BLAT,100.0
fig|562.7666.peg.2002,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.7666.CYDT01000007.CDS.166894.167517.rev,gidB,562.7666,ERS139225_01960,PATRIC,K-mer Search,
fig|562.7666.peg.428,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.7666.CYDT01000001.CDS.418664.421291.fwd,gyrA,562.7666,ERS139225_00425,PATRIC,K-mer Search,
fig|562.7666.peg.5131,efflux pump conferring antibiotic resistance,"Tetracycline resistance, MFS efflux pump => Tet(A)","tetracycline, rhodamine, benzalkonium chloride, tigecycline",PATRIC.562.7666.CYDT01000063.CDS.3461.4735.fwd,tetA,562.7666,ERS139225_04983,PATRIC,K-mer Search,
fig|562.7666.peg.3304,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.7666.CYDT01000016.CDS.88104.88694.rev,folA,562.7666,ERS139225_03233,PATRIC,K-mer Search,
fig|562.7669.peg.3149,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.7669.CYFC01000009.CDS.166928.167551.rev,gidB,562.7669,ERS139266_03095,PATRIC,K-mer Search,
fig|562.7669.peg.2399,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.7669.CYFC01000006.CDS.120121.120711.fwd,folA,562.7669,ERS139266_02361,PATRIC,K-mer Search,
fig|562.7669.peg.4963,efflux pump conferring antibiotic resistance,"Tetracycline resistance, MFS efflux pump => Tet(A)",tetracycline,PATRIC.562.7669.CYFC01000048.CDS.1071.2345.fwd,tetA,562.7669,ERS139266_04858,CARD,BLAT,44.0
fig|562.7671.peg.2919,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.7671.CYFV01000015.CDS.22358.22771.fwd,hns,562.7671,ERS150902_02869,PATRIC,K-mer Search,
fig|562.7671.peg.3973,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.7671.CYFV01000025.CDS.46196.46327.fwd,,562.7671,,PATRIC,K-mer Search,
fig|562.7671.peg.1407,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.7671.CYFV01000005.CDS.230470.232008.fwd,emrB_2,562.7671,ERS150902_01387,CARD,BLAT,100.0
fig|562.7672.peg.3710,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarB,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.7672.CYCP01000022.CDS.21829.22047.rev,marB,562.7672,ERS085426_03679,PATRIC,K-mer Search,
fig|562.7672.peg.1164,efflux pump conferring antibiotic resistance,Outer membrane channel TolC (OpmH),"erythromycin, cloxacillin, tetracycline, oxacillin, novobiocin, nalidixic acid, norfloxacin",PATRIC.562.7672.CYCP01000004.CDS.130966.132447.rev,tolC,562.7672,ERS085426_01174,CARD,BLAT,100.0
fig|562.7673.peg.1626,antibiotic target in susceptible species,DNA gyrase subunit B (EC 5.99.1.3),"clofazimine, gatifloxacin, ciprofloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, novobiocin, coumermycin a1, clorobiocin, coumermycin, trovafloxacin",PATRIC.562.7673.CYBQ01000005.CDS.184106.186520.rev,gyrB,562.7673,ERS085390_01604,PATRIC,K-mer Search,
fig|562.7673.peg.1891,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7673.CYBQ01000007.CDS.75345.75992.rev,acrR,562.7673,ERS085390_01862,PATRIC,K-mer Search,
fig|562.7674.peg.4676,antibiotic inactivation enzyme,Class A beta-lactamase (EC 3.5.2.6) => TEM family,"amoxicillin/clavulanic acid, amoxicillin, ampicillin, cephalothin",PATRIC.562.7674.CYGA01000034.CDS.43973.44833.rev,bla_2,562.7674,ERS150880_04559,PATRIC,K-mer Search,
fig|562.7674.peg.1099,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.7674.CYGA01000004.CDS.179186.180934.rev,msbA,562.7674,ERS150880_01065,CARD,BLAT,100.0
fig|562.7674.peg.3084,antibiotic target in susceptible species,Dihydropteroate synthase (EC 2.5.1.15),"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, dapsone",PATRIC.562.7674.CYGA01000016.CDS.27130.27978.rev,folP,562.7674,ERS150880_03014,PATRIC,K-mer Search,
fig|562.7677.peg.3851,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.7677.CYFA01000025.CDS.20866.21249.rev,marA,562.7677,ERS139258_03799,PATRIC,K-mer Search,
fig|562.7677.peg.1228,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.7677.CYFA01000004.CDS.219178.220716.fwd,emrB_2,562.7677,ERS139258_01203,PATRIC,K-mer Search,
fig|562.7677.peg.3852,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.7677.CYFA01000025.CDS.21269.21703.rev,marR,562.7677,ERS139258_03800,PATRIC,K-mer Search,
fig|562.7677.peg.3551,"antibiotic target protection protein, fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.7677.CYFA01000021.CDS.70976.74470.rev,mfd,562.7677,ERS139258_03503,CARD,BLAT,98.0
fig|562.7678.peg.979,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7678.CYFY01000007.CDS.39624.42773.fwd,acrB,562.7678,ERS150871_00963,PATRIC,K-mer Search,
fig|562.7678.peg.4846,antibiotic inactivation enzyme,Aminoglycoside 6-phosphotransferase (EC 2.7.1.72) => APH(6)-Ic/APH(6)-Id,streptomycin,PATRIC.562.7678.CYFY01000118.CDS.1927.2763.rev,,562.7678,ERS150871_04677,PATRIC,K-mer Search,
fig|562.7678.peg.3741,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.7678.CYFY01000048.CDS.31072.32235.fwd,emrK,562.7678,ERS150871_03647,CARD,BLAT,90.0
fig|562.7678.peg.3962,antibiotic inactivation enzyme,Aminoglycoside 3''-nucleotidyltransferase (EC 2.7.7.-) => ANT(3'')-Ia (AadA family),"streptomycin, spectinomycin",PATRIC.562.7678.CYFY01000055.CDS.29339.29533.rev,,562.7678,,PATRIC,K-mer Search,
fig|562.7678.peg.4685,antibiotic inactivation enzyme,Class D beta-lactamase (EC 3.5.2.6) => OXA-1 family,"amoxicillin, cephalothin, piperacillin, piperacillin/tazobactam, oxacillin",PATRIC.562.7678.CYFY01000100.CDS.215.1090.rev,bla,562.7678,ERS150871_04534,PATRIC,K-mer Search,
fig|562.7679.peg.3426,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.7679.CYEN01000014.CDS.5426.8530.rev,acrF,562.7679,ERS139249_03391,PATRIC,K-mer Search,
fig|562.7679.peg.57,"antibiotic target protection protein, fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.7679.CYEN01000001.CDS.45561.49055.fwd,mfd,562.7679,ERS139249_00057,CARD,BLAT,98.0
fig|562.7679.peg.4284,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.7679.CYEN01000027.CDS.6749.7183.rev,marR_2,562.7679,ERS139249_04224,PATRIC,K-mer Search,
fig|562.7679.peg.2175,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.7679.CYEN01000006.CDS.175940.176419.rev,folA,562.7679,ERS139249_02154,PATRIC,K-mer Search,
fig|562.7679.peg.4691,antibiotic inactivation enzyme,Aminoglycoside 6-phosphotransferase (EC 2.7.1.72) => APH(6)-Ic/APH(6)-Id,streptomycin,PATRIC.562.7679.CYEN01000042.CDS.2560.3396.fwd,,562.7679,ERS139249_04611,PATRIC,K-mer Search,
fig|562.7679.peg.502,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7679.CYEN01000001.CDS.503477.504670.rev,acrA,562.7679,ERS139249_00487,PATRIC,K-mer Search,
fig|562.7681.peg.2669,antibiotic target in susceptible species,Dihydropteroate synthase (EC 2.5.1.15),"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, dapsone",PATRIC.562.7681.CYGD01000011.CDS.56110.56958.rev,folP,562.7681,ERS150987_02631,PATRIC,K-mer Search,
fig|562.7681.peg.293,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.7681.CYGD01000001.CDS.313588.315126.rev,emrB_1,562.7681,ERS150987_00286,CARD,BLAT,100.0
fig|562.7681.peg.5006,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.7681.CYGD01000056.CDS.2967.3449.fwd,dhfrV,562.7681,ERS150987_04902,PATRIC,K-mer Search,
fig|562.7681.peg.5005,antibiotic inactivation enzyme,Aminoglycoside 3''-phosphotransferase (EC 2.7.1.87) => APH(3'')-I,streptomycin,PATRIC.562.7681.CYGD01000056.CDS.2428.2970.fwd,neo,562.7681,ERS150987_04901,PATRIC,K-mer Search,
fig|562.7681.peg.5008,antibiotic inactivation enzyme,Aminoglycoside 6-phosphotransferase (EC 2.7.1.72) => APH(6)-Ic/APH(6)-Id,streptomycin,PATRIC.562.7681.CYGD01000056.CDS.3799.4635.fwd,,562.7681,ERS150987_04904,PATRIC,K-mer Search,
fig|562.7682.peg.3761,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7682.CYBV01000021.CDS.31383.31532.rev,ybhT,562.7682,ERS085409_03705,PATRIC,K-mer Search,
fig|562.7682.peg.4429,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.7682.CYBV01000031.CDS.31061.32224.fwd,emrK,562.7682,ERS085409_04348,PATRIC,K-mer Search,
fig|562.7682.peg.4169,efflux pump conferring antibiotic resistance,Outer membrane channel TolC (OpmH),"erythromycin, cloxacillin, tetracycline, oxacillin, novobiocin, nalidixic acid, norfloxacin",PATRIC.562.7682.CYBV01000027.CDS.11337.12818.rev,tolC,562.7682,ERS085409_04108,CARD,BLAT,100.0
fig|562.7684.peg.3642,efflux pump conferring antibiotic resistance,Outer membrane channel TolC (OpmH),"erythromycin, cloxacillin, tetracycline, oxacillin, novobiocin, nalidixic acid, norfloxacin",PATRIC.562.7684.CYFQ01000026.CDS.44783.46264.rev,tolC,562.7684,ERS139205_03590,CARD,BLAT,100.0
fig|562.7684.peg.4611,antibiotic target in susceptible species,SSU ribosomal protein S10p (S20e),"tetracycline, tigecycline",PATRIC.562.7684.CYFQ01000046.CDS.1870.2181.fwd,rpsJ,562.7684,ERS139205_04505,PATRIC,K-mer Search,
fig|562.7684.peg.3865,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.7684.CYFQ01000029.CDS.29285.30823.fwd,emrB_2,562.7684,ERS139205_03798,PATRIC,K-mer Search,
fig|562.7684.peg.3234,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.7684.CYFQ01000021.CDS.77606.78019.rev,hns,562.7684,ERS139205_03183,PATRIC,K-mer Search,
fig|562.7684.peg.2521,antibiotic target in susceptible species,Dihydropteroate synthase (EC 2.5.1.15),"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, dapsone",PATRIC.562.7684.CYFQ01000015.CDS.32897.33745.rev,folP,562.7684,ERS139205_02476,PATRIC,K-mer Search,
fig|562.7687.peg.134,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.7687.CYBM01000001.CDS.142517.143680.fwd,emrK,562.7687,ERS085386_00136,PATRIC,K-mer Search,
fig|562.7687.peg.1689,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.7687.CYBM01000006.CDS.176714.177304.rev,folA,562.7687,ERS085386_01665,PATRIC,K-mer Search,
fig|562.7688.peg.452,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.7688.CYCL01000002.CDS.125186.126934.rev,msbA,562.7688,ERS085419_00446,CARD,BLAT,100.0
fig|562.7688.peg.4226,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.7688.CYCL01000035.CDS.11084.12622.rev,emrB_2,562.7688,ERS085419_04165,PATRIC,K-mer Search,
fig|562.7688.peg.4227,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.7688.CYCL01000035.CDS.12622.13785.rev,emrK,562.7688,ERS085419_04166,CARD,BLAT,90.0
fig|562.7688.peg.771,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.7688.CYCL01000003.CDS.130822.133449.fwd,gyrA,562.7688,ERS085419_00761,PATRIC,K-mer Search,
fig|562.7688.peg.4692,nan,Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein,"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole",PATRIC.562.7688.CYCL01000056.CDS.2163.2978.rev,folP2,562.7688,ERS085419_04580,CARD,BLAT,100.0
fig|562.7691.peg.4925,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.7691.CYEU01000051.CDS.1659.2207.rev,dhfrI,562.7691,ERS139259_04776,PATRIC,K-mer Search,
fig|562.7691.peg.824,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.7691.CYEU01000004.CDS.42894.44642.fwd,msbA,562.7691,ERS139259_00792,CARD,BLAT,100.0
fig|562.7691.peg.3925,efflux pump conferring antibiotic resistance,"Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum","tetracycline, rhodamine, benzalkonium chloride",PATRIC.562.7691.CYEU01000027.CDS.13321.14553.rev,cmr,562.7691,ERS139259_03827,PATRIC,K-mer Search,
fig|562.7691.peg.2729,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.7691.CYEU01000015.CDS.5449.8553.rev,acrF,562.7691,ERS139259_02667,PATRIC,K-mer Search,
fig|562.7691.peg.657,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.7691.CYEU01000003.CDS.99909.102536.fwd,gyrA,562.7691,ERS139259_00636,PATRIC,K-mer Search,
fig|562.7693.peg.4966,antibiotic inactivation enzyme,Aminoglycoside 3''-nucleotidyltransferase (EC 2.7.7.-) => ANT(3'')-Ia (AadA family),"streptomycin, spectinomycin",PATRIC.562.7693.CXZO01000061.CDS.8407.9186.rev,aadA,562.7693,ERS085367_04857,PATRIC,K-mer Search,
fig|562.7693.peg.3941,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.7693.CXZO01000028.CDS.33921.34334.fwd,hns,562.7693,ERS085367_03871,PATRIC,K-mer Search,
fig|562.7693.peg.530,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.7693.CXZO01000002.CDS.8783.9940.rev,acrE,562.7693,ERS085367_00528,PATRIC,K-mer Search,
fig|562.7695.peg.2076,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.7695.CYDE01000014.CDS.99565.100041.fwd,dfrD,562.7695,ERS139214_02032,PATRIC,K-mer Search,
fig|562.7695.peg.1856,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.7695.CYDE01000013.CDS.4178.6805.fwd,gyrA,562.7695,ERS139214_01818,PATRIC,K-mer Search,
fig|562.7695.peg.4994,efflux pump conferring antibiotic resistance,"Tetracycline resistance, MFS efflux pump => Tet(B)",tetracycline ,PATRIC.562.7695.CYDE01000090.CDS.2474.3679.rev,tetA,562.7695,ERS139214_04879,PATRIC,K-mer Search,
fig|562.7695.peg.2610,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.7695.CYDE01000020.CDS.5632.8736.rev,acrF,562.7695,ERS139214_02566,PATRIC,K-mer Search,
fig|562.7695.peg.4992,efflux pump conferring antibiotic resistance,hypothetical protein,tetracycline,PATRIC.562.7695.CYDE01000090.CDS.1264.1680.rev,tetD,562.7695,ERS139214_04877,CARD,BLAT,100.0
fig|562.7695.peg.4894,antibiotic inactivation enzyme,Aminoglycoside 3''-nucleotidyltransferase (EC 2.7.7.-) => ANT(3'')-Ia (AadA family),"streptomycin, spectinomycin",PATRIC.562.7695.CYDE01000079.CDS.8016.8795.fwd,aadA1,562.7695,ERS139214_04792,PATRIC,K-mer Search,
fig|562.7695.peg.871,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.7695.CYDE01000005.CDS.122686.124224.rev,emrB_1,562.7695,ERS139214_00852,CARD,BLAT,100.0
fig|562.7696.peg.265,efflux pump conferring antibiotic resistance,"Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum","tetracycline, rhodamine, benzalkonium chloride",PATRIC.562.7696.CXZC01000001.CDS.268987.270219.rev,cmr,562.7696,ERS085369_00265,PATRIC,K-mer Search,
